iter	F1	Logloss
881	0.9997992433	0.003070092385
882	0.9997992433	0.003070092385
883	0.9997992433	0.003070085809
884	0.9997992433	0.003070080207
885	0.9997992433	0.003070080207
886	0.9997992433	0.003070080207
887	0.9997992433	0.003070077805
888	0.9997992433	0.003070077805
889	0.9997992433	0.003070077805
890	0.9997992433	0.003070077805
891	0.9997992433	0.003070072899
892	0.9997992433	0.003070067299
893	0.9997992433	0.003070067299
894	0.9997992433	0.003070064853
895	0.9997992433	0.003070064853
896	0.9997992433	0.003070059469
897	0.9997992433	0.003070059469
898	0.9997992433	0.003070058024
899	0.9997992433	0.003070054564
900	0.9997992433	0.003070054564
901	0.9997992433	0.003070049185
902	0.9997992433	0.003070045726
903	0.9997992433	0.003070045726
904	0.9997992433	0.003070042758
905	0.9997992433	0.003070042758
906	0.9997992433	0.003070033241
907	0.9997992433	0.003070017804
908	0.9997992433	0.003070017804
909	0.9997992433	0.003070017804
910	0.9997992433	0.003070017804
911	0.9997992433	0.003070017804
912	0.9997992433	0.003070017804
913	0.9997992433	0.003070017804
914	0.9997992433	0.003070017804
915	0.9997992433	0.003070015365
916	0.9997992433	0.003070009771
917	0.9997992433	0.003070009771
918	0.9997992433	0.003070009771
919	0.9997992433	0.003070009771
920	0.9997992433	0.003070004023
921	0.9997992433	0.003069990863
922	0.9997992433	0.003069985275
923	0.9997992433	0.003069979688
924	0.9997992433	0.003069979688
925	0.9997992433	0.00306997556
926	0.9997992433	0.00306997556
927	0.9997992433	0.00306997556
928	0.9997992433	0.00306997319
929	0.9997992433	0.003069967605
930	0.9997992433	0.003069967605
931	0.9997992433	0.003069967605
932	0.9997992433	0.003069965169
933	0.9997992433	0.003069965169
934	0.9997992433	0.003069959456
935	0.9997992433	0.003069953873
936	0.9997992433	0.003069953873
937	0.9997992433	0.003069951013
938	0.9997992433	0.003069951013
939	0.9997992433	0.003069951013
940	0.9997992433	0.003069951013
941	0.9997992433	0.003069951013
942	0.9997992433	0.003069951013
943	0.9997992433	0.003069951013
944	0.9997992433	0.003069951013
945	0.9997992433	0.003069949795
946	0.9997992433	0.003069949795
947	0.9997992433	0.003069949795
948	0.9997992433	0.003069949795
949	0.9997992433	0.003069940329
950	0.9997992433	0.003069940329
951	0.9997992433	0.003069940329
952	0.9997992433	0.003069940329
953	0.9997992433	0.003069940329
954	0.9997992433	0.003069940329
955	0.9997992433	0.00306993498
956	0.9997992433	0.00306993498
957	0.9997992433	0.00306993498
958	0.9997992433	0.00306993498
959	0.9997992433	0.003069931279
960	0.9997992433	0.003069931279
961	0.9997992433	0.003069927578
962	0.9997992433	0.003069927578
963	0.9997992433	0.003069927578
964	0.9997992433	0.003069925147
965	0.9997992433	0.003069919568
966	0.9997992433	0.003069919568
967	0.9997992433	0.003069917138
968	0.9997992433	0.00306991156
969	0.9997992433	0.003069905983
970	0.9997992433	0.003069905983
971	0.9997992433	0.003069905983
972	0.9997992433	0.00306989824
973	0.9997992433	0.00306989824
974	0.9997992433	0.003069894129
975	0.9997992433	0.003069894129
976	0.9997992433	0.00306988879
977	0.9997992433	0.00306988879
978	0.9997992433	0.003069878122
979	0.9997992433	0.003069878122
980	0.9997992433	0.003069874426
981	0.9997992433	0.003069868854
982	0.9997992433	0.003069868854
983	0.9997992433	0.003069861118
984	0.9997992433	0.003069861118
985	0.9997992433	0.003069855549
986	0.9997992433	0.003069855549
987	0.9997992433	0.003069855549
988	0.9997992433	0.003069855549
989	0.9997992433	0.003069709952
990	0.9997992433	0.003069696885
991	0.9997992433	0.003069693053
992	0.9997992433	0.003069693053
993	0.9997992433	0.003069683547
994	0.9997992433	0.003069670502
995	0.9997992433	0.003069655776
996	0.9997992433	0.003069651953
997	0.9997992433	0.003069651953
998	0.9997992433	0.003069649116
999	0.9997992433	0.003069649116
